TICKER,OFTIC,ANALYS,FPI,MEASURE,VALUE,FPEDATS,ANNDATS,ACTUAL,ANNDATS_ACT
BABA,BABA,162926,7,EPS,8.64,2020/3/31,2019/11/4,9.2,2020/5/22
BABA,BABA,79306,7,EPS,10.16,2020/3/31,2019/11/4,9.2,2020/5/22
BABA,BABA,135458,7,EPS,9.57,2020/3/31,2019/11/2,9.2,2020/5/22
BABA,BABA,130431,7,EPS,10.246,2020/3/31,2019/11/11,9.2,2020/5/22
BABA,BABA,125796,7,EPS,8.16,2020/3/31,2019/11/12,9.2,2020/5/22
BABA,BABA,188472,7,EPS,11.23,2020/3/31,2019/11/19,9.2,2020/5/22
BABA,BABA,118768,7,EPS,10.247,2020/3/31,2019/11/22,9.2,2020/5/22
BABA,BABA,103370,7,EPS,5.06,2020/3/31,2019/11/26,9.2,2020/5/22
BABA,BABA,103370,7,EPS,5.08,2020/3/31,2019/12/1,9.2,2020/5/22
BABA,BABA,79294,7,EPS,11.9,2020/3/31,2019/12/4,9.2,2020/5/22
BABA,BABA,79294,7,EPS,11.91,2020/3/31,2019/12/5,9.2,2020/5/22
BABA,BABA,73430,7,EPS,9.28,2020/3/31,2019/12/2,9.2,2020/5/22
BABA,BABA,80183,7,EPS,10.47,2020/3/31,2019/12/10,9.2,2020/5/22
BABA,BABA,135458,7,EPS,9.12,2020/3/31,2019/12/13,9.2,2020/5/22
BABA,BABA,130431,7,EPS,9.172,2020/3/31,2020/1/5,9.2,2020/5/22
BABA,BABA,111204,7,EPS,9.76,2020/3/31,2020/1/7,9.2,2020/5/22
BABA,BABA,189183,7,EPS,10.1,2020/3/31,2020/1/9,9.2,2020/5/22
BABA,BABA,130431,7,EPS,9.236,2020/3/31,2020/1/12,9.2,2020/5/22
BABA,BABA,162926,7,EPS,8.41,2020/3/31,2020/1/13,9.2,2020/5/22
BABA,BABA,71165,7,EPS,10.85,2020/3/31,2020/1/13,9.2,2020/5/22
BABA,BABA,118768,7,EPS,9.969,2020/3/31,2020/1/15,9.2,2020/5/22
BABA,BABA,184603,7,EPS,9.92,2020/3/31,2020/1/21,9.2,2020/5/22
BABA,BABA,79294,7,EPS,10.48,2020/3/31,2020/1/21,9.2,2020/5/22
BABA,BABA,80523,7,EPS,9.63,2020/3/31,2020/1/28,9.2,2020/5/22
BABA,BABA,160294,7,EPS,10.01,2020/3/31,2020/2/3,9.2,2020/5/22
BABA,BABA,111204,7,EPS,5.74,2020/3/31,2020/2/10,9.2,2020/5/22
