TICKER,OFTIC,CNAME,MEASURE,VALUE,ANNDATS,ANNTIMS,ACTUAL,ANNDATS_ACT,ANNTIMS_ACT
BABA,BABA,ALIBABA,GRM,44,2020-04-09,20:28:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.5,2020-04-10,6:39:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.5,2020-04-11,0:33:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.5,2020-04-13,20:28:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.8,2020-04-13,2:06:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.6,2020-04-13,0:10:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45,2020-04-13,14:00:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.35,2020-04-14,5:40:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.7,2020-04-14,16:44:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44,2020-04-15,4:13:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.5,2020-04-17,6:24:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,46.4,2020-04-17,1:25:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45,2020-04-19,21:31:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.5,2020-04-22,4:21:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.9,2020-04-22,6:41:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.1,2020-04-23,9:00:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.6,2020-04-23,20:42:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45,2020-04-24,4:16:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.51,2020-04-27,13:01:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,47.4,2020-04-27,0:07:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.1,2020-04-27,6:11:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.36,2020-04-29,9:03:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.1,2020-04-23,18:37:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44.8,2020-05-11,5:03:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,45.8,2020-05-20,6:10:00,46.04,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,40,2020-02-13,19:40:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,40.7,2020-02-13,22:06:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,36.5,2020-02-13,18:25:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,38,2020-02-13,17:15:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,36.8,2020-02-13,22:36:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,39,2020-02-13,15:21:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,28,2020-02-13,19:44:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,35.5,2020-02-13,18:38:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,37.5,2020-02-14,21:24:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,37,2020-02-14,19:17:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,35,2020-02-14,18:07:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,30,2020-02-14,6:16:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,37.3,2020-02-14,12:03:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,37,2020-02-18,6:09:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,56.3,2020-02-18,7:14:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,35.7,2020-02-19,4:40:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,33,2020-04-09,20:28:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,35.5,2020-04-11,0:33:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,37,2020-04-13,2:06:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,35.8,2020-04-13,0:10:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,38,2020-04-13,14:00:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,40,2020-04-14,5:40:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,35,2020-04-14,1:56:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,36.8,2020-04-14,16:44:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,33,2020-04-15,4:13:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,39,2020-04-17,1:25:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,38.1,2020-04-19,21:31:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,37.2,2020-04-21,20:51:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,37,2020-04-22,6:41:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,44,2020-04-27,0:07:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,34,2020-04-27,6:11:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,38.5,2020-04-23,18:37:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,36.9,2020-05-11,5:03:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,48,2019-11-01,20:07:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,41.5,2019-11-01,18:46:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,40.9,2019-11-01,14:40:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,39.8,2019-11-01,14:34:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,38.2,2019-11-01,17:12:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,38.4,2019-11-03,20:29:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,39.3,2019-11-04,0:09:00,38.2,2020-05-22,7:09:00
BABA,BABA,ALIBABA,GRM,40.5,2019-11-04,6:21:00,38.2,2020-05-22,7:09:00
