TICKER,OFTIC,MEASURE,VALUE,ANNDATS,ACTUAL
AMZN,AMZN,GRM,43,2021-02-03,43.21
AMZN,AMZN,GRM,40.7,2021-02-03,43.21
AMZN,AMZN,GRM,41.2,2021-02-03,43.21
AMZN,AMZN,GRM,41.1,2021-02-03,43.21
AMZN,AMZN,GRM,40.7,2021-02-03,43.21
AMZN,AMZN,GRM,40.9,2021-02-03,43.21
AMZN,AMZN,GRM,42.1,2021-02-03,43.21
AMZN,AMZN,GRM,40.4,2021-02-03,43.21
AMZN,AMZN,GRM,39.98,2021-02-02,43.21
AMZN,AMZN,GRM,40.9,2021-02-03,43.21
AMZN,AMZN,GRM,42.5,2021-02-16,43.21
AMZN,AMZN,GRM,42.1,2021-03-15,43.21
AMZN,AMZN,GRM,42.2,2021-03-18,43.21
AMZN,AMZN,GRM,41.6,2021-04-12,43.21
AMZN,AMZN,GRM,42.4,2021-04-21,43.21
AMZN,AMZN,GRM,42,2021-04-26,43.21
AMZN,AMZN,GRM,42,2021-04-28,43.21
AMZN,AMZN,GRM,40.98,2020-10-29,43.21
AMZN,AMZN,GRM,41.7,2020-10-29,43.21
AMZN,AMZN,GRM,41.3,2020-10-29,43.21
AMZN,AMZN,GRM,41.7,2020-10-30,43.21
AMZN,AMZN,GRM,42.9,2020-10-30,43.21
AMZN,AMZN,GRM,41.2,2020-10-30,43.21
AMZN,AMZN,GRM,41.9,2020-10-30,43.21
AMZN,AMZN,GRM,40,2020-10-30,43.21
AMZN,AMZN,GRM,42.5,2020-10-30,43.21
AMZN,AMZN,GRM,41.8,2020-10-30,43.21
AMZN,AMZN,GRM,41.2,2020-10-30,43.21
AMZN,AMZN,GRM,41.7,2020-10-30,43.21
AMZN,AMZN,GRM,41.5,2020-10-30,43.21
AMZN,AMZN,GRM,43.6,2020-10-30,43.21
AMZN,AMZN,GRM,41.7,2020-10-30,43.21
AMZN,AMZN,GRM,41.7,2020-11-11,43.21
AMZN,AMZN,GRM,42.1,2020-12-18,43.21
AMZN,AMZN,GRM,41,2021-01-27,43.21
AMZN,AMZN,GRM,42,2021-01-28,43.21
AMZN,AMZN,GRM,42.8,2021-01-29,43.21
AMZN,AMZN,GRM,41.5,2021-01-31,43.21
AMZN,AMZN,GRM,41.9,2020-07-30,43.21
AMZN,AMZN,GRM,41.7,2020-07-30,43.21
AMZN,AMZN,GRM,40.8,2020-07-31,43.21
AMZN,AMZN,GRM,39.6,2020-07-31,43.21
AMZN,AMZN,GRM,42.1,2020-07-31,43.21
AMZN,AMZN,GRM,41.3,2020-07-31,43.21
AMZN,AMZN,GRM,41.4,2020-07-31,43.21
AMZN,AMZN,GRM,44.5,2020-07-31,43.21
AMZN,AMZN,GRM,40.5,2020-09-17,43.21
AMZN,AMZN,GRM,41.4,2020-09-18,43.21
AMZN,AMZN,GRM,41,2020-10-01,43.21
AMZN,AMZN,GRM,39.8,2020-10-22,43.21
AMZN,AMZN,GRM,41.7,2020-10-23,43.21
AMZN,AMZN,GRM,41.7,2020-10-26,43.21
AMZN,AMZN,GRM,42,2020-10-26,43.21
AMZN,AMZN,GRM,41.5,2020-10-27,43.21
AMZN,AMZN,GRM,43.9,2020-04-30,43.21
AMZN,AMZN,GRM,43.9,2020-05-01,43.21
AMZN,AMZN,GRM,41,2020-05-01,43.21
AMZN,AMZN,GRM,41.6,2020-05-01,43.21
AMZN,AMZN,GRM,43.5,2020-05-01,43.21
AMZN,AMZN,GRM,41.6,2020-06-10,43.21
AMZN,AMZN,GRM,42,2020-06-25,43.21
AMZN,AMZN,GRM,40.8,2020-07-20,43.21
AMZN,AMZN,GRM,42,2020-07-27,43.21
AMZN,AMZN,GRM,41.1,2020-07-27,43.21
AMZN,AMZN,GRM,42.8,2020-01-30,43.21
AMZN,AMZN,GRM,44,2020-01-31,43.21
AMZN,AMZN,GRM,44.5,2020-01-31,43.21
AMZN,AMZN,GRM,42.5,2020-01-31,43.21
AMZN,AMZN,GRM,43.4,2020-03-10,43.21
AMZN,AMZN,GRM,43.98,2020-03-19,43.21
AMZN,AMZN,GRM,43,2020-04-08,43.21
AMZN,AMZN,GRM,41.6,2020-04-24,43.21
AMZN,AMZN,GRM,43.3,2020-04-29,43.21
AMZN,AMZN,GRM,45.4,2019-12-23,43.21
AMZN,AMZN,GRM,44,2020-01-27,43.21
AMZN,AMZN,GRM,41.1,2021-02-02,42.03
AMZN,AMZN,GRM,40.1,2021-02-02,42.03
AMZN,AMZN,GRM,40.4,2021-02-02,42.03
AMZN,AMZN,GRM,38.9,2021-02-02,42.03
AMZN,AMZN,GRM,37.1,2021-02-02,42.03
AMZN,AMZN,GRM,39.9,2021-02-02,42.03
AMZN,AMZN,GRM,40.2,2021-02-02,42.03
AMZN,AMZN,GRM,41.8,2021-02-03,42.03
AMZN,AMZN,GRM,40.2,2021-02-03,42.03
AMZN,AMZN,GRM,41.6,2021-02-03,42.03
AMZN,AMZN,GRM,40.4,2021-02-03,42.03
AMZN,AMZN,GRM,39.5,2021-02-03,42.03
AMZN,AMZN,GRM,41.323,2021-02-03,42.03
AMZN,AMZN,GRM,40.7,2021-02-03,42.03
AMZN,AMZN,GRM,39.8,2021-02-03,42.03
AMZN,AMZN,GRM,40,2021-02-03,42.03
AMZN,AMZN,GRM,40.2,2021-02-03,42.03
AMZN,AMZN,GRM,40.3,2021-02-03,42.03
AMZN,AMZN,GRM,40.2,2021-02-03,42.03
AMZN,AMZN,GRM,41.2,2021-02-03,42.03
AMZN,AMZN,GRM,40,2021-02-03,42.03
AMZN,AMZN,GRM,40.5,2021-02-03,42.03
AMZN,AMZN,GRM,39.6,2021-02-05,42.03
AMZN,AMZN,GRM,41.1,2021-02-09,42.03
AMZN,AMZN,GRM,41.9,2021-02-16,42.03
AMZN,AMZN,GRM,41.5,2021-03-15,42.03
AMZN,AMZN,GRM,41.3,2021-03-18,42.03
AMZN,AMZN,GRM,40.2,2021-03-29,42.03
AMZN,AMZN,GRM,40.6,2021-04-12,42.03
AMZN,AMZN,GRM,41.534,2021-04-16,42.03
AMZN,AMZN,GRM,40.8,2021-04-21,42.03
AMZN,AMZN,GRM,41.6,2021-04-23,42.03
AMZN,AMZN,GRM,40.5,2021-04-25,42.03
AMZN,AMZN,GRM,40.8,2021-04-26,42.03
AMZN,AMZN,GRM,41.4,2021-04-29,42.03
AMZN,AMZN,GRM,41,2021-04-29,42.03
AMZN,AMZN,GRM,40.8,2021-04-29,42.03
AMZN,AMZN,GRM,38.3,2021-04-29,42.03
AMZN,AMZN,GRM,40.6,2021-04-29,42.03
AMZN,AMZN,GRM,40.9,2021-04-29,42.03
AMZN,AMZN,GRM,41.3,2021-04-29,42.03
AMZN,AMZN,GRM,41,2021-04-30,42.03
AMZN,AMZN,GRM,41,2021-04-30,42.03
AMZN,AMZN,GRM,40.9,2021-04-30,42.03
AMZN,AMZN,GRM,42.54,2021-04-30,42.03
AMZN,AMZN,GRM,40.9,2021-04-30,42.03
AMZN,AMZN,GRM,42,2021-04-30,42.03
AMZN,AMZN,GRM,39.8,2021-04-30,42.03
AMZN,AMZN,GRM,40.8,2021-04-30,42.03
AMZN,AMZN,GRM,42.1,2021-04-30,42.03
AMZN,AMZN,GRM,40.4,2021-04-30,42.03
AMZN,AMZN,GRM,39.4,2021-04-30,42.03
AMZN,AMZN,GRM,40.7,2021-04-30,42.03
AMZN,AMZN,GRM,41.1,2021-04-30,42.03
AMZN,AMZN,GRM,41.2,2021-04-30,42.03
AMZN,AMZN,GRM,40.5,2021-04-30,42.03
AMZN,AMZN,GRM,40.3,2021-05-03,42.03
AMZN,AMZN,GRM,41.2,2021-04-30,42.03
AMZN,AMZN,GRM,40.7,2021-05-05,42.03
AMZN,AMZN,GRM,41,2021-05-07,42.03
AMZN,AMZN,GRM,40.2,2021-05-14,42.03
AMZN,AMZN,GRM,41.1,2021-05-16,42.03
AMZN,AMZN,GRM,41.7,2021-06-03,42.03
AMZN,AMZN,GRM,40.8,2021-06-09,42.03
AMZN,AMZN,GRM,41.8,2021-07-20,42.03
AMZN,AMZN,GRM,42.513,2021-07-26,42.03
AMZN,AMZN,GRM,40.5,2021-07-28,42.03
AMZN,AMZN,GRM,42.2,2021-07-29,42.03
AMZN,AMZN,GRM,42,2021-07-29,42.03
AMZN,AMZN,GRM,40.9,2021-07-29,42.03
AMZN,AMZN,GRM,42,2021-07-29,42.03
AMZN,AMZN,GRM,40.7,2021-07-29,42.03
AMZN,AMZN,GRM,41.3,2021-07-29,42.03
AMZN,AMZN,GRM,41.1,2021-07-29,42.03
AMZN,AMZN,GRM,42.4,2021-07-29,42.03
AMZN,AMZN,GRM,41.4,2021-07-29,42.03
AMZN,AMZN,GRM,40.6,2021-07-30,42.03
AMZN,AMZN,GRM,41.3,2021-07-30,42.03
AMZN,AMZN,GRM,41.3,2021-07-30,42.03
AMZN,AMZN,GRM,41.4,2021-07-30,42.03
AMZN,AMZN,GRM,42.4,2021-07-30,42.03
AMZN,AMZN,GRM,41.5,2021-07-30,42.03
AMZN,AMZN,GRM,42.574,2021-07-30,42.03
AMZN,AMZN,GRM,42,2021-07-30,42.03
AMZN,AMZN,GRM,41.4,2021-07-30,42.03
AMZN,AMZN,GRM,40.8,2021-07-30,42.03
AMZN,AMZN,GRM,41.4,2021-07-30,42.03
AMZN,AMZN,GRM,42.6,2021-07-30,42.03
AMZN,AMZN,GRM,42,2021-07-30,42.03
AMZN,AMZN,GRM,40.9,2021-08-01,42.03
AMZN,AMZN,GRM,40.8,2021-08-06,42.03
AMZN,AMZN,GRM,40.7,2021-08-09,42.03
AMZN,AMZN,GRM,42.4,2021-09-15,42.03
AMZN,AMZN,GRM,41.3,2021-07-29,42.03
AMZN,AMZN,GRM,41.5,2021-09-30,42.03
AMZN,AMZN,GRM,41.4,2021-09-30,42.03
AMZN,AMZN,GRM,41.7,2021-10-12,42.03
AMZN,AMZN,GRM,41.4,2021-10-20,42.03
AMZN,AMZN,GRM,42.17,2021-10-22,42.03
AMZN,AMZN,GRM,40.9,2021-10-22,42.03
AMZN,AMZN,GRM,41.7,2021-10-28,42.03
AMZN,AMZN,GRM,42.2,2021-10-28,42.03
AMZN,AMZN,GRM,42,2021-10-28,42.03
AMZN,AMZN,GRM,41.7,2021-10-28,42.03
AMZN,AMZN,GRM,41.7,2021-10-28,42.03
AMZN,AMZN,GRM,41.8,2021-10-28,42.03
AMZN,AMZN,GRM,41.6,2021-10-29,42.03
AMZN,AMZN,GRM,41.4,2021-10-29,42.03
AMZN,AMZN,GRM,41.3,2021-10-29,42.03
AMZN,AMZN,GRM,41.8,2021-10-29,42.03
AMZN,AMZN,GRM,41.501,2021-10-29,42.03
AMZN,AMZN,GRM,42,2021-10-29,42.03
AMZN,AMZN,GRM,41.7,2021-10-29,42.03
AMZN,AMZN,GRM,41.6,2021-10-29,42.03
AMZN,AMZN,GRM,41.5,2021-10-29,42.03
AMZN,AMZN,GRM,41.6,2021-10-29,42.03
AMZN,AMZN,GRM,40.4,2021-10-29,42.03
AMZN,AMZN,GRM,42.1,2021-10-29,42.03
AMZN,AMZN,GRM,41.5,2021-10-31,42.03
AMZN,AMZN,GRM,41.5,2021-11-01,42.03
AMZN,AMZN,GRM,41.7,2021-11-03,42.03
AMZN,AMZN,GRM,42.5,2021-10-29,42.03
AMZN,AMZN,GRM,42.1,2021-11-22,42.03
AMZN,AMZN,GRM,41.3,2021-11-29,42.03
AMZN,AMZN,GRM,43,2021-12-15,42.03
AMZN,AMZN,GRM,39.3,2022-01-08,42.03
AMZN,AMZN,GRM,41.8,2022-01-20,42.03
AMZN,AMZN,GRM,41.5,2022-01-24,42.03
AMZN,AMZN,GRM,41.535,2022-01-28,42.03
AMZN,AMZN,GRM,41.9,2022-01-31,42.03
AMZN,AMZN,GRM,41.1,2022-02-02,42.03
AMZN,AMZN,GRM,42.3,2020-01-30,42.03
AMZN,AMZN,GRM,45,2020-01-30,42.03
AMZN,AMZN,GRM,42.4,2020-01-30,42.03
AMZN,AMZN,GRM,44.5,2020-01-30,42.03
AMZN,AMZN,GRM,43.3,2020-01-30,42.03
AMZN,AMZN,GRM,42.6,2020-01-30,42.03
AMZN,AMZN,GRM,42.2,2020-01-31,42.03
AMZN,AMZN,GRM,43.1,2020-01-31,42.03
AMZN,AMZN,GRM,42.9,2020-01-31,42.03
AMZN,AMZN,GRM,43.5,2020-01-31,42.03
AMZN,AMZN,GRM,41.7,2020-01-31,42.03
AMZN,AMZN,GRM,42.8,2020-01-31,42.03
AMZN,AMZN,GRM,42.9,2020-01-31,42.03
AMZN,AMZN,GRM,42.8,2020-01-31,42.03
AMZN,AMZN,GRM,44.3,2020-01-31,42.03
AMZN,AMZN,GRM,43.946,2020-01-31,42.03
AMZN,AMZN,GRM,41.7,2020-01-31,42.03
AMZN,AMZN,GRM,42.3,2020-01-31,42.03
AMZN,AMZN,GRM,43.2,2020-01-31,42.03
AMZN,AMZN,GRM,42.3,2020-01-31,42.03
AMZN,AMZN,GRM,41.7,2020-01-31,42.03
AMZN,AMZN,GRM,43,2020-01-31,42.03
AMZN,AMZN,GRM,41.8,2020-01-31,42.03
AMZN,AMZN,GRM,40,2020-02-13,42.03
AMZN,AMZN,GRM,42.9,2020-03-10,42.03
AMZN,AMZN,GRM,42.7,2020-03-18,42.03
AMZN,AMZN,GRM,42.4,2020-03-19,42.03
AMZN,AMZN,GRM,42.1,2020-03-20,42.03
AMZN,AMZN,GRM,44,2020-03-26,42.03
AMZN,AMZN,GRM,44.4,2020-04-07,42.03
AMZN,AMZN,GRM,43.2,2020-04-16,42.03
AMZN,AMZN,GRM,42.5,2020-04-20,42.03
AMZN,AMZN,GRM,42.4,2020-04-23,42.03
AMZN,AMZN,GRM,41.4,2020-04-24,42.03
AMZN,AMZN,GRM,42.7,2020-04-24,42.03
AMZN,AMZN,GRM,42.3,2020-04-26,42.03
AMZN,AMZN,GRM,41.5,2020-04-26,42.03
AMZN,AMZN,GRM,43.442,2020-04-27,42.03
AMZN,AMZN,GRM,42,2020-04-27,42.03
AMZN,AMZN,GRM,42.7,2020-04-29,42.03
AMZN,AMZN,GRM,39.5,2020-04-30,42.03
AMZN,AMZN,GRM,42.2,2020-04-30,42.03
AMZN,AMZN,GRM,43,2020-04-30,42.03
AMZN,AMZN,GRM,42.3,2020-04-30,42.03
AMZN,AMZN,GRM,40.9,2020-04-30,42.03
AMZN,AMZN,GRM,41.2,2020-05-01,42.03
AMZN,AMZN,GRM,43.4,2020-05-01,42.03
AMZN,AMZN,GRM,41.5,2020-05-01,42.03
AMZN,AMZN,GRM,44.5,2020-05-01,42.03
AMZN,AMZN,GRM,40.6,2020-05-01,42.03
AMZN,AMZN,GRM,41.5,2020-05-01,42.03
AMZN,AMZN,GRM,41.3,2020-05-01,42.03
AMZN,AMZN,GRM,40,2020-05-01,42.03
AMZN,AMZN,GRM,42.164,2020-05-01,42.03
AMZN,AMZN,GRM,40.9,2020-05-01,42.03
AMZN,AMZN,GRM,41.7,2020-05-01,42.03
AMZN,AMZN,GRM,40.2,2020-05-01,42.03
AMZN,AMZN,GRM,41.5,2020-05-01,42.03
AMZN,AMZN,GRM,41.1,2020-05-01,42.03
AMZN,AMZN,GRM,41.9,2020-05-01,42.03
AMZN,AMZN,GRM,42.3,2020-05-01,42.03
AMZN,AMZN,GRM,42.7,2020-05-01,42.03
AMZN,AMZN,GRM,41.7,2020-05-01,42.03
AMZN,AMZN,GRM,41,2020-05-05,42.03
AMZN,AMZN,GRM,42.1,2020-05-05,42.03
AMZN,AMZN,GRM,41.3,2020-06-10,42.03
AMZN,AMZN,GRM,41.4,2020-06-10,42.03
AMZN,AMZN,GRM,41,2020-06-25,42.03
AMZN,AMZN,GRM,44,2020-06-29,42.03
AMZN,AMZN,GRM,41.7,2020-07-13,42.03
AMZN,AMZN,GRM,40.4,2020-07-15,42.03
AMZN,AMZN,GRM,41.5,2020-07-19,42.03
AMZN,AMZN,GRM,40.9,2020-07-20,42.03
AMZN,AMZN,GRM,41,2020-07-21,42.03
AMZN,AMZN,GRM,41,2020-07-23,42.03
AMZN,AMZN,GRM,41.994,2020-07-24,42.03
AMZN,AMZN,GRM,39.9,2020-07-26,42.03
AMZN,AMZN,GRM,41.5,2020-07-27,42.03
AMZN,AMZN,GRM,41,2020-07-27,42.03
AMZN,AMZN,GRM,40.8,2020-07-30,42.03
AMZN,AMZN,GRM,40.4,2020-07-30,42.03
AMZN,AMZN,GRM,41.1,2020-07-30,42.03
AMZN,AMZN,GRM,38.9,2020-07-30,42.03
AMZN,AMZN,GRM,41,2020-07-30,42.03
AMZN,AMZN,GRM,40.8,2020-07-31,42.03
AMZN,AMZN,GRM,41.4,2020-07-31,42.03
AMZN,AMZN,GRM,40.5,2020-07-31,42.03
AMZN,AMZN,GRM,43.5,2020-07-31,42.03
AMZN,AMZN,GRM,40.5,2020-07-31,42.03
AMZN,AMZN,GRM,40.8,2020-07-31,42.03
AMZN,AMZN,GRM,41.5,2020-07-31,42.03
AMZN,AMZN,GRM,42.002,2020-07-31,42.03
AMZN,AMZN,GRM,39.7,2020-07-31,42.03
AMZN,AMZN,GRM,40.9,2020-07-31,42.03
AMZN,AMZN,GRM,42,2020-07-31,42.03
AMZN,AMZN,GRM,41.2,2020-07-31,42.03
AMZN,AMZN,GRM,40.3,2020-07-31,42.03
AMZN,AMZN,GRM,42,2020-07-31,42.03
AMZN,AMZN,GRM,40.5,2020-07-31,42.03
AMZN,AMZN,GRM,43.5,2020-07-31,42.03
AMZN,AMZN,GRM,40.2,2020-07-31,42.03
AMZN,AMZN,GRM,40.6,2020-08-06,42.03
AMZN,AMZN,GRM,40.5,2020-09-09,42.03
AMZN,AMZN,GRM,41.6,2020-09-18,42.03
AMZN,AMZN,GRM,41,2020-09-21,42.03
AMZN,AMZN,GRM,40.4,2020-09-24,42.03
AMZN,AMZN,GRM,43.6,2020-09-30,42.03
AMZN,AMZN,GRM,40,2020-10-01,42.03
AMZN,AMZN,GRM,41,2020-10-08,42.03
AMZN,AMZN,GRM,40.4,2020-10-22,42.03
AMZN,AMZN,GRM,41.2,2020-10-23,42.03
AMZN,AMZN,GRM,40.4,2020-10-25,42.03
AMZN,AMZN,GRM,41.5,2020-10-26,42.03
AMZN,AMZN,GRM,41.3,2020-10-26,42.03
AMZN,AMZN,GRM,41.491,2020-10-26,42.03
AMZN,AMZN,GRM,41.2,2020-10-27,42.03
AMZN,AMZN,GRM,40.7,2020-10-29,42.03
AMZN,AMZN,GRM,41,2020-10-29,42.03
AMZN,AMZN,GRM,38.5,2020-10-29,42.03
AMZN,AMZN,GRM,40.7,2020-10-30,42.03
AMZN,AMZN,GRM,41.8,2020-10-30,42.03
AMZN,AMZN,GRM,42.3,2020-10-30,42.03
AMZN,AMZN,GRM,40.5,2020-10-30,42.03
AMZN,AMZN,GRM,41.4,2020-10-30,42.03
AMZN,AMZN,GRM,40,2020-10-30,42.03
AMZN,AMZN,GRM,41.591,2020-10-30,42.03
AMZN,AMZN,GRM,41.3,2020-10-30,42.03
AMZN,AMZN,GRM,41.3,2020-10-30,42.03
AMZN,AMZN,GRM,40.5,2020-10-30,42.03
AMZN,AMZN,GRM,40.3,2020-10-30,42.03
AMZN,AMZN,GRM,40.7,2020-10-30,42.03
AMZN,AMZN,GRM,40.5,2020-10-30,42.03
AMZN,AMZN,GRM,40.7,2020-10-30,42.03
AMZN,AMZN,GRM,42.5,2020-10-30,42.03
AMZN,AMZN,GRM,40,2020-11-02,42.03
AMZN,AMZN,GRM,40.4,2020-11-03,42.03
AMZN,AMZN,GRM,41.2,2020-11-11,42.03
AMZN,AMZN,GRM,29,2020-12-03,42.03
AMZN,AMZN,GRM,41.6,2020-12-18,42.03
AMZN,AMZN,GRM,41.806,2021-01-22,42.03
AMZN,AMZN,GRM,40.7,2021-01-27,42.03
AMZN,AMZN,GRM,42.1,2021-01-29,42.03
AMZN,AMZN,GRM,40.2,2021-01-31,42.03
AMZN,AMZN,GRM,40.5,2021-01-31,42.03
AMZN,AMZN,GRM,40.7,2021-02-01,42.03
AMZN,AMZN,GRM,41,2021-02-01,42.03
AMZN,AMZN,GRM,44.2,2019-08-05,42.03
AMZN,AMZN,GRM,42.5,2019-09-02,42.03
AMZN,AMZN,GRM,43.9,2019-09-12,42.03
AMZN,AMZN,GRM,44,2019-10-08,42.03
AMZN,AMZN,GRM,43.72,2019-10-16,42.03
AMZN,AMZN,GRM,44.5,2019-10-23,42.03
AMZN,AMZN,GRM,43.3,2019-10-24,42.03
AMZN,AMZN,GRM,45.1,2019-10-24,42.03
AMZN,AMZN,GRM,39.4,2019-10-24,42.03
AMZN,AMZN,GRM,42.1,2019-10-24,42.03
AMZN,AMZN,GRM,42.2,2019-10-24,42.03
AMZN,AMZN,GRM,40.8,2019-10-25,42.03
AMZN,AMZN,GRM,43.4,2019-10-25,42.03
AMZN,AMZN,GRM,43.4,2019-10-25,42.03
AMZN,AMZN,GRM,44.1,2019-10-25,42.03
AMZN,AMZN,GRM,45.8,2019-10-25,42.03
AMZN,AMZN,GRM,43.532,2019-10-25,42.03
AMZN,AMZN,GRM,42.5,2019-10-25,42.03
AMZN,AMZN,GRM,41.9,2019-10-25,42.03
AMZN,AMZN,GRM,41.8,2019-10-25,42.03
AMZN,AMZN,GRM,42.9,2019-10-25,42.03
AMZN,AMZN,GRM,43.1,2019-10-25,42.03
AMZN,AMZN,GRM,42.1,2019-10-25,42.03
AMZN,AMZN,GRM,42.2,2019-11-26,42.03
AMZN,AMZN,GRM,42.3,2019-11-26,42.03
AMZN,AMZN,GRM,45.1,2019-12-23,42.03
AMZN,AMZN,GRM,43,2020-01-09,42.03
AMZN,AMZN,GRM,42.4,2020-01-13,42.03
AMZN,AMZN,GRM,42,2020-01-14,42.03
AMZN,AMZN,GRM,43.9,2020-01-22,42.03
AMZN,AMZN,GRM,41.5,2020-01-23,42.03
AMZN,AMZN,GRM,42,2020-01-26,42.03
AMZN,AMZN,GRM,42.7,2020-01-27,42.03
AMZN,AMZN,GRM,43.338,2020-01-28,42.03
AMZN,AMZN,GRM,40,2021-10-28,39.72
AMZN,AMZN,GRM,39.6,2021-10-28,39.72
AMZN,AMZN,GRM,38.3,2021-10-28,39.72
AMZN,AMZN,GRM,39,2021-10-28,39.72
AMZN,AMZN,GRM,38,2021-10-28,39.72
AMZN,AMZN,GRM,37.8,2021-10-29,39.72
AMZN,AMZN,GRM,37.5,2021-10-29,39.72
AMZN,AMZN,GRM,37.2,2021-10-29,39.72
AMZN,AMZN,GRM,39.3,2021-10-29,39.72
AMZN,AMZN,GRM,37.5,2021-10-29,39.72
AMZN,AMZN,GRM,38.6,2021-10-29,39.72
AMZN,AMZN,GRM,38.6,2021-10-29,39.72
AMZN,AMZN,GRM,37.9,2021-10-29,39.72
AMZN,AMZN,GRM,34.2,2021-10-29,39.72
AMZN,AMZN,GRM,41.4,2021-10-29,39.72
AMZN,AMZN,GRM,38.4,2021-11-03,39.72
AMZN,AMZN,GRM,39.6,2021-11-22,39.72
AMZN,AMZN,GRM,39.2,2021-12-15,39.72
AMZN,AMZN,GRM,37.6,2022-01-04,39.72
AMZN,AMZN,GRM,38.7,2022-01-07,39.72
AMZN,AMZN,GRM,38.6,2022-01-20,39.72
AMZN,AMZN,GRM,38,2022-01-24,39.72
AMZN,AMZN,GRM,39.2,2022-01-31,39.72
AMZN,AMZN,GRM,36.5,2022-02-02,39.72
AMZN,AMZN,GRM,39.7,2021-07-29,39.72
AMZN,AMZN,GRM,39.2,2021-07-29,39.72
AMZN,AMZN,GRM,38.2,2021-07-29,39.72
AMZN,AMZN,GRM,37.9,2021-07-29,39.72
AMZN,AMZN,GRM,38.77,2021-07-29,39.72
AMZN,AMZN,GRM,40.5,2021-07-29,39.72
AMZN,AMZN,GRM,38.3,2021-07-29,39.72
AMZN,AMZN,GRM,38.2,2021-07-30,39.72
AMZN,AMZN,GRM,38.4,2021-07-30,39.72
AMZN,AMZN,GRM,41.7,2021-07-30,39.72
AMZN,AMZN,GRM,39.8,2021-07-30,39.72
AMZN,AMZN,GRM,37.5,2021-07-30,39.72
AMZN,AMZN,GRM,41.3,2021-07-30,39.72
AMZN,AMZN,GRM,37,2021-07-30,39.72
AMZN,AMZN,GRM,37.4,2021-07-30,39.72
AMZN,AMZN,GRM,38.9,2021-09-15,39.72
AMZN,AMZN,GRM,38.3,2021-09-30,39.72
AMZN,AMZN,GRM,37.6,2021-10-05,39.72
AMZN,AMZN,GRM,39,2021-10-19,39.72
AMZN,AMZN,GRM,38.2,2021-10-20,39.72
AMZN,AMZN,GRM,39.6,2021-10-20,39.72
AMZN,AMZN,GRM,38.1,2021-10-22,39.72
AMZN,AMZN,GRM,38.5,2021-04-29,39.72
AMZN,AMZN,GRM,39.1,2021-04-29,39.72
AMZN,AMZN,GRM,34.8,2021-04-29,39.72
AMZN,AMZN,GRM,37.9,2021-04-29,39.72
AMZN,AMZN,GRM,37.9,2021-04-29,39.72
AMZN,AMZN,GRM,39.2,2021-04-29,39.72
AMZN,AMZN,GRM,38.9,2021-04-30,39.72
AMZN,AMZN,GRM,38.1,2021-04-30,39.72
AMZN,AMZN,GRM,39,2021-04-30,39.72
AMZN,AMZN,GRM,40.9,2021-04-30,39.72
AMZN,AMZN,GRM,39.4,2021-04-30,39.72
AMZN,AMZN,GRM,40.5,2021-04-30,39.72
AMZN,AMZN,GRM,37.9,2021-04-30,39.72
AMZN,AMZN,GRM,38.5,2021-04-30,39.72
AMZN,AMZN,GRM,38.1,2021-05-03,39.72
AMZN,AMZN,GRM,38.9,2021-06-03,39.72
AMZN,AMZN,GRM,39,2021-07-20,39.72
AMZN,AMZN,GRM,39.3,2021-07-27,39.72
AMZN,AMZN,GRM,37.4,2021-07-28,39.72
AMZN,AMZN,GRM,38.3,2021-02-02,39.72
AMZN,AMZN,GRM,38.7,2021-02-02,39.72
AMZN,AMZN,GRM,34.9,2021-02-02,39.72
AMZN,AMZN,GRM,36.2,2021-02-02,39.72
AMZN,AMZN,GRM,37.5,2021-02-02,39.72
AMZN,AMZN,GRM,37.9,2021-02-03,39.72
AMZN,AMZN,GRM,40.3,2021-02-03,39.72
AMZN,AMZN,GRM,38.6,2021-02-03,39.72
AMZN,AMZN,GRM,37.7,2021-02-03,39.72
AMZN,AMZN,GRM,38.1,2021-02-03,39.72
AMZN,AMZN,GRM,41,2021-02-03,39.72
AMZN,AMZN,GRM,37.4,2021-02-03,39.72
AMZN,AMZN,GRM,37.9,2021-02-03,39.72
AMZN,AMZN,GRM,38.5,2021-02-03,39.72
AMZN,AMZN,GRM,37.8,2021-02-03,39.72
AMZN,AMZN,GRM,36.7,2021-02-03,39.72
AMZN,AMZN,GRM,37.3,2021-02-03,39.72
AMZN,AMZN,GRM,38.4,2021-02-03,39.72
AMZN,AMZN,GRM,37.27,2021-02-02,39.72
AMZN,AMZN,GRM,40.6,2021-02-03,39.72
AMZN,AMZN,GRM,40.5,2021-02-16,39.72
AMZN,AMZN,GRM,39.4,2021-03-18,39.72
AMZN,AMZN,GRM,38.4,2021-04-12,39.72
AMZN,AMZN,GRM,38.3,2021-04-21,39.72
AMZN,AMZN,GRM,39.6,2021-04-23,39.72
AMZN,AMZN,GRM,38.7,2021-04-26,39.72
AMZN,AMZN,GRM,38.27,2020-10-29,39.72
AMZN,AMZN,GRM,39,2020-10-29,39.72
AMZN,AMZN,GRM,38.6,2020-10-29,39.72
AMZN,AMZN,GRM,38.1,2020-10-30,39.72
AMZN,AMZN,GRM,40.1,2020-10-30,39.72
AMZN,AMZN,GRM,39,2020-10-30,39.72
AMZN,AMZN,GRM,40.1,2020-10-30,39.72
AMZN,AMZN,GRM,39,2020-10-30,39.72
AMZN,AMZN,GRM,40.1,2020-10-30,39.72
